Hand,Rank,OrderedRank
6h,5d,4h,2d,1,4
6h,5d,4h,2c,1,4
6h,5d,4d,2s,1,4
6h,5d,4d,2h,1,4
6h,5d,4d,2d,1,4
6h,5d,4d,2c,1,4
6h,5d,4c,2s,1,4
6h,5d,4c,2h,1,4
6h,5d,4c,2d,1,4
6h,5d,4c,2c,1,4
6h,5c,4s,2s,1,4
6h,5c,4s,2h,1,4
6h,5c,4s,2d,1,4
6h,5c,4s,2c,1,4
6h,5c,4h,2s,1,4
6h,5c,4h,2h,1,4
6h,5c,4h,2d,1,4
6h,5c,4h,2c,1,4
6h,5c,4d,2s,1,4
6h,5c,4d,2h,1,4
6h,5c,4d,2d,1,4
6h,5c,4d,2c,1,4
6h,5c,4c,2s,1,4
6h,5c,4c,2h,1,4
6h,5c,4c,2d,1,4
6h,5c,4c,2c,1,4
6d,5s,4s,2s,1,4
6d,5s,4s,2h,1,4
6d,5s,4s,2d,1,4
6d,5s,4s,2c,1,4
6d,5s,4h,2s,1,4
6d,5s,4h,2h,1,4
6d,5s,4h,2d,1,4
6d,5s,4h,2c,1,4
6d,5s,4d,2s,1,4
6d,5s,4d,2h,1,4
6d,5s,4d,2d,1,4
6d,5s,4d,2c,1,4
6d,5s,4c,2s,1,4
6d,5s,4c,2h,1,4
6d,5s,4c,2d,1,4
6d,5s,4c,2c,1,4
6d,5h,4s,2s,1,4
6d,5h,4s,2h,1,4
6d,5h,4s,2d,1,4
6d,5h,4s,2c,1,4
6d,5h,4h,2s,1,4
6d,5h,4h,2h,1,4
6d,5h,4h,2d,1,4
6d,5h,4h,2c,1,4
6d,5h,4d,2s,1,4
6d,5h,4d,2h,1,4
6d,5h,4d,2d,1,4
6d,5h,4d,2c,1,4
6d,5h,4c,2s,1,4
6d,5h,4c,2h,1,4
6d,5h,4c,2d,1,4
6d,5h,4c,2c,1,4
6d,5d,4s,2s,1,4
6d,5d,4s,2h,1,4
6d,5d,4s,2d,1,4
6d,5d,4s,2c,1,4
6d,5d,4h,2s,1,4
6d,5d,4h,2h,1,4
6d,5d,4h,2d,1,4
6d,5d,4h,2c,1,4
6d,5d,4d,2s,1,4
6d,5d,4d,2h,1,4
6d,5d,4d,2d,1,4
6d,5d,4d,2c,1,4
6d,5d,4c,2s,1,4
6d,5d,4c,2h,1,4
6d,5d,4c,2d,1,4
6d,5d,4c,2c,1,4
6d,5c,4s,2s,1,4
6d,5c,4s,2h,1,4
6d,5c,4s,2d,1,4
6d,5c,4s,2c,1,4
6d,5c,4h,2s,1,4
6d,5c,4h,2h,1,4
6d,5c,4h,2d,1,4
6d,5c,4h,2c,1,4
6d,5c,4d,2s,1,4
6d,5c,4d,2h,1,4
6d,5c,4d,2d,1,4
6d,5c,4d,2c,1,4
6d,5c,4c,2s,1,4
6d,5c,4c,2h,1,4
6d,5c,4c,2d,1,4
6d,5c,4c,2c,1,4
6c,5s,4s,2s,1,4
6c,5s,4s,2h,1,4
6c,5s,4s,2d,1,4
6c,5s,4s,2c,1,4
6c,5s,4h,2s,1,4
6c,5s,4h,2h,1,4
6c,5s,4h,2d,1,4
6c,5s,4h,2c,1,4
6c,5s,4d,2s,1,4
6c,5s,4d,2h,1,4
6c,5s,4d,2d,1,4
6c,5s,4d,2c,1,4
6c,5s,4c,2s,1,4
6c,5s,4c,2h,1,4
6c,5s,4c,2d,1,4
6c,5s,4c,2c,1,4
6c,5h,4s,2s,1,4
6c,5h,4s,2h,1,4
6c,5h,4s,2d,1,4
6c,5h,4s,2c,1,4
6c,5h,4h,2s,1,4
6c,5h,4h,2h,1,4
6c,5h,4h,2d,1,4
6c,5h,4h,2c,1,4
6c,5h,4d,2s,1,4
6c,5h,4d,2h,1,4
6c,5h,4d,2d,1,4
6c,5h,4d,2c,1,4
6c,5h,4c,2s,1,4
6c,5h,4c,2h,1,4
6c,5h,4c,2d,1,4
6c,5h,4c,2c,1,4
6c,5d,4s,2s,1,4
6c,5d,4s,2h,1,4
6c,5d,4s,2d,1,4
6c,5d,4s,2c,1,4
6c,5d,4h,2s,1,4
6c,5d,4h,2h,1,4
6c,5d,4h,2d,1,4
6c,5d,4h,2c,1,4
6c,5d,4d,2s,1,4
6c,5d,4d,2h,1,4
6c,5d,4d,2d,1,4
6c,5d,4d,2c,1,4
6c,5d,4c,2s,1,4
6c,5d,4c,2h,1,4
6c,5d,4c,2d,1,4
6c,5d,4c,2c,1,4
6c,5c,4s,2s,1,4
6c,5c,4s,2h,1,4
6c,5c,4s,2d,1,4
6c,5c,4s,2c,1,4
6c,5c,4h,2s,1,4
6c,5c,4h,2h,1,4
6c,5c,4h,2d,1,4
6c,5c,4h,2c,1,4
6c,5c,4d,2s,1,4
6c,5c,4d,2h,1,4
6c,5c,4d,2d,1,4
6c,5c,4d,2c,1,4
6c,5c,4c,2s,1,4
6c,5c,4c,2h,1,4
6c,5c,4c,2d,1,4
6c,5c,4c,2c,1,4
6s,5s,4s,3s,1,5
6s,5s,4s,3h,1,5
6s,5s,4s,3d,1,5
6s,5s,4s,3c,1,5
6s,5s,4h,3s,1,5
6s,5s,4h,3h,1,5
6s,5s,4h,3d,1,5
6s,5s,4h,3c,1,5
6s,5s,4d,3s,1,5
6s,5s,4d,3h,1,5
6s,5s,4d,3d,1,5
6s,5s,4d,3c,1,5
6s,5s,4c,3s,1,5
6s,5s,4c,3h,1,5
6s,5s,4c,3d,1,5
6s,5s,4c,3c,1,5
6s,5h,4s,3s,1,5
6s,5h,4s,3h,1,5
6s,5h,4s,3d,1,5
6s,5h,4s,3c,1,5
6s,5h,4h,3s,1,5
6s,5h,4h,3h,1,5
6s,5h,4h,3d,1,5
6s,5h,4h,3c,1,5
6s,5h,4d,3s,1,5
6s,5h,4d,3h,1,5
6s,5h,4d,3d,1,5
6s,5h,4d,3c,1,5
6s,5h,4c,3s,1,5
6s,5h,4c,3h,1,5
6s,5h,4c,3d,1,5
6s,5h,4c,3c,1,5
6s,5d,4s,3s,1,5
6s,5d,4s,3h,1,5
6s,5d,4s,3d,1,5
6s,5d,4s,3c,1,5
6s,5d,4h,3s,1,5
6s,5d,4h,3h,1,5
6s,5d,4h,3d,1,5
6s,5d,4h,3c,1,5
6s,5d,4d,3s,1,5
6s,5d,4d,3h,1,5
6s,5d,4d,3d,1,5
6s,5d,4d,3c,1,5
6s,5d,4c,3s,1,5
6s,5d,4c,3h,1,5
6s,5d,4c,3d,1,5
6s,5d,4c,3c,1,5
6s,5c,4s,3s,1,5
6s,5c,4s,3h,1,5
6s,5c,4s,3d,1,5
6s,5c,4s,3c,1,5
6s,5c,4h,3s,1,5
6s,5c,4h,3h,1,5
6s,5c,4h,3d,1,5
6s,5c,4h,3c,1,5
6s,5c,4d,3s,1,5
6s,5c,4d,3h,1,5
6s,5c,4d,3d,1,5
6s,5c,4d,3c,1,5
6s,5c,4c,3s,1,5
6s,5c,4c,3h,1,5
6s,5c,4c,3d,1,5
6s,5c,4c,3c,1,5
6h,5s,4s,3s,1,5
6h,5s,4s,3h,1,5
6h,5s,4s,3d,1,5
6h,5s,4s,3c,1,5
6h,5s,4h,3s,1,5
6h,5s,4h,3h,1,5
6h,5s,4h,3d,1,5
6h,5s,4h,3c,1,5
6h,5s,4d,3s,1,5
6h,5s,4d,3h,1,5
6h,5s,4d,3d,1,5
6h,5s,4d,3c,1,5
6h,5s,4c,3s,1,5
6h,5s,4c,3h,1,5
6h,5s,4c,3d,1,5
6h,5s,4c,3c,1,5
6h,5h,4s,3s,1,5
6h,5h,4s,3h,1,5
6h,5h,4s,3d,1,5
6h,5h,4s,3c,1,5
6h,5h,4h,3s,1,5
6h,5h,4h,3h,1,5
6h,5h,4h,3d,1,5
6h,5h,4h,3c,1,5
6h,5h,4d,3s,1,5
6h,5h,4d,3h,1,5
6h,5h,4d,3d,1,5
6h,5h,4d,3c,1,5
6h,5h,4c,3s,1,5
6h,5h,4c,3h,1,5
6h,5h,4c,3d,1,5
6h,5h,4c,3c,1,5
6h,5d,4s,3s,1,5
6h,5d,4s,3h,1,5
6h,5d,4s,3d,1,5
6h,5d,4s,3c,1,5
6h,5d,4h,3s,1,5
6h,5d,4h,3h,1,5
6h,5d,4h,3d,1,5
6h,5d,4h,3c,1,5
6h,5d,4d,3s,1,5
6h,5d,4d,3h,1,5
6h,5d,4d,3d,1,5
6h,5d,4d,3c,1,5
6h,5d,4c,3s,1,5
6h,5d,4c,3h,1,5
6h,5d,4c,3d,1,5
6h,5d,4c,3c,1,5
6h,5c,4s,3s,1,5
6h,5c,4s,3h,1,5
6h,5c,4s,3d,1,5
6h,5c,4s,3c,1,5
6h,5c,4h,3s,1,5
6h,5c,4h,3h,1,5
6h,5c,4h,3d,1,5
6h,5c,4h,3c,1,5
6h,5c,4d,3s,1,5
6h,5c,4d,3h,1,5
6h,5c,4d,3d,1,5
6h,5c,4d,3c,1,5
6h,5c,4c,3s,1,5
6h,5c,4c,3h,1,5
6h,5c,4c,3d,1,5
6h,5c,4c,3c,1,5
6d,5s,4s,3s,1,5
6d,5s,4s,3h,1,5
6d,5s,4s,3d,1,5
6d,5s,4s,3c,1,5
6d,5s,4h,3s,1,5
6d,5s,4h,3h,1,5
6d,5s,4h,3d,1,5
6d,5s,4h,3c,1,5
6d,5s,4d,3s,1,5
6d,5s,4d,3h,1,5
6d,5s,4d,3d,1,5
6d,5s,4d,3c,1,5
6d,5s,4c,3s,1,5
6d,5s,4c,3h,1,5
6d,5s,4c,3d,1,5
6d,5s,4c,3c,1,5
6d,5h,4s,3s,1,5
6d,5h,4s,3h,1,5
6d,5h,4s,3d,1,5
6d,5h,4s,3c,1,5
6d,5h,4h,3s,1,5
6d,5h,4h,3h,1,5
6d,5h,4h,3d,1,5
6d,5h,4h,3c,1,5
6d,5h,4d,3s,1,5
6d,5h,4d,3h,1,5
6d,5h,4d,3d,1,5
6d,5h,4d,3c,1,5
6d,5h,4c,3s,1,5
6d,5h,4c,3h,1,5
6d,5h,4c,3d,1,5
6d,5h,4c,3c,1,5
6d,5d,4s,3s,1,5
6d,5d,4s,3h,1,5
6d,5d,4s,3d,1,5
6d,5d,4s,3c,1,5
6d,5d,4h,3s,1,5
6d,5d,4h,3h,1,5
6d,5d,4h,3d,1,5
6d,5d,4h,3c,1,5
6d,5d,4d,3s,1,5
6d,5d,4d,3h,1,5
6d,5d,4d,3d,1,5
6d,5d,4d,3c,1,5
6d,5d,4c,3s,1,5
6d,5d,4c,3h,1,5
6d,5d,4c,3d,1,5
6d,5d,4c,3c,1,5
6d,5c,4s,3s,1,5
6d,5c,4s,3h,1,5
6d,5c,4s,3d,1,5
6d,5c,4s,3c,1,5
6d,5c,4h,3s,1,5
6d,5c,4h,3h,1,5
6d,5c,4h,3d,1,5
6d,5c,4h,3c,1,5
6d,5c,4d,3s,1,5
6d,5c,4d,3h,1,5
6d,5c,4d,3d,1,5
6d,5c,4d,3c,1,5
6d,5c,4c,3s,1,5
6d,5c,4c,3h,1,5
6d,5c,4c,3d,1,5
6d,5c,4c,3c,1,5
6c,5s,4s,3s,1,5
6c,5s,4s,3h,1,5
6c,5s,4s,3d,1,5
6c,5s,4s,3c,1,5
6c,5s,4h,3s,1,5
6c,5s,4h,3h,1,5
6c,5s,4h,3d,1,5
6c,5s,4h,3c,1,5
6c,5s,4d,3s,1,5
6c,5s,4d,3h,1,5
6c,5s,4d,3d,1,5
6c,5s,4d,3c,1,5
6c,5s,4c,3s,1,5
6c,5s,4c,3h,1,5
6c,5s,4c,3d,1,5
6c,5s,4c,3c,1,5
6c,5h,4s,3s,1,5
6c,5h,4s,3h,1,5
6c,5h,4s,3d,1,5
6c,5h,4s,3c,1,5
6c,5h,4h,3s,1,5
6c,5h,4h,3h,1,5
6c,5h,4h,3d,1,5
6c,5h,4h,3c,1,5
6c,5h,4d,3s,1,5
6c,5h,4d,3h,1,5
6c,5h,4d,3d,1,5
6c,5h,4d,3c,1,5
6c,5h,4c,3s,1,5
6c,5h,4c,3h,1,5
6c,5h,4c,3d,1,5
6c,5h,4c,3c,1,5
6c,5d,4s,3s,1,5
6c,5d,4s,3h,1,5
6c,5d,4s,3d,1,5
6c,5d,4s,3c,1,5
6c,5d,4h,3s,1,5
6c,5d,4h,3h,1,5
6c,5d,4h,3d,1,5
6c,5d,4h,3c,1,5
6c,5d,4d,3s,1,5
6c,5d,4d,3h,1,5
6c,5d,4d,3d,1,5
6c,5d,4d,3c,1,5
6c,5d,4c,3s,1,5
6c,5d,4c,3h,1,5
6c,5d,4c,3d,1,5
6c,5d,4c,3c,1,5
6c,5c,4s,3s,1,5
6c,5c,4s,3h,1,5
6c,5c,4s,3d,1,5
6c,5c,4s,3c,1,5
6c,5c,4h,3s,1,5
6c,5c,4h,3h,1,5
6c,5c,4h,3d,1,5
6c,5c,4h,3c,1,5
6c,5c,4d,3s,1,5
6c,5c,4d,3h,1,5
6c,5c,4d,3d,1,5
6c,5c,4d,3c,1,5
6c,5c,4c,3s,1,5
6c,5c,4c,3h,1,5
6c,5c,4c,3d,1,5
6c,5c,4c,3c,1,5
7s,4s,3s,2s,1,6
7s,4s,3s,2h,1,6
7s,4s,3s,2d,1,6
7s,4s,3s,2c,1,6
7s,4s,3h,2s,1,6
7s,4s,3h,2h,1,6
7s,4s,3h,2d,1,6
7s,4s,3h,2c,1,6
7s,4s,3d,2s,1,6
7s,4s,3d,2h,1,6
7s,4s,3d,2d,1,6
7s,4s,3d,2c,1,6
7s,4s,3c,2s,1,6
7s,4s,3c,2h,1,6
7s,4s,3c,2d,1,6
7s,4s,3c,2c,1,6
7s,4h,3s,2s,1,6
7s,4h,3s,2h,1,6
7s,4h,3s,2d,1,6
7s,4h,3s,2c,1,6
7s,4h,3h,2s,1,6
7s,4h,3h,2h,1,6
7s,4h,3h,2d,1,6
7s,4h,3h,2c,1,6
7s,4h,3d,2s,1,6
7s,4h,3d,2h,1,6
7s,4h,3d,2d,1,6
7s,4h,3d,2c,1,6
7s,4h,3c,2s,1,6
7s,4h,3c,2h,1,6
7s,4h,3c,2d,1,6
7s,4h,3c,2c,1,6
7s,4d,3s,2s,1,6
7s,4d,3s,2h,1,6
7s,4d,3s,2d,1,6
7s,4d,3s,2c,1,6
7s,4d,3h,2s,1,6
7s,4d,3h,2h,1,6
7s,4d,3h,2d,1,6
7s,4d,3h,2c,1,6
7s,4d,3d,2s,1,6
7s,4d,3d,2h,1,6
7s,4d,3d,2d,1,6
7s,4d,3d,2c,1,6
7s,4d,3c,2s,1,6
7s,4d,3c,2h,1,6
7s,4d,3c,2d,1,6
7s,4d,3c,2c,1,6
7s,4c,3s,2s,1,6
7s,4c,3s,2h,1,6
7s,4c,3s,2d,1,6
7s,4c,3s,2c,1,6
7s,4c,3h,2s,1,6
7s,4c,3h,2h,1,6
7s,4c,3h,2d,1,6
7s,4c,3h,2c,1,6
7s,4c,3d,2s,1,6
7s,4c,3d,2h,1,6
7s,4c,3d,2d,1,6
7s,4c,3d,2c,1,6
7s,4c,3c,2s,1,6
7s,4c,3c,2h,1,6
7s,4c,3c,2d,1,6
7s,4c,3c,2c,1,6
7h,4s,3s,2s,1,6
7h,4s,3s,2h,1,6
7h,4s,3s,2d,1,6
7h,4s,3s,2c,1,6
7h,4s,3h,2s,1,6
7h,4s,3h,2h,1,6
7h,4s,3h,2d,1,6
7h,4s,3h,2c,1,6
7h,4s,3d,2s,1,6
7h,4s,3d,2h,1,6
7h,4s,3d,2d,1,6
7h,4s,3d,2c,1,6
7h,4s,3c,2s,1,6
7h,4s,3c,2h,1,6
7h,4s,3c,2d,1,6
7h,4s,3c,2c,1,6
7h,4h,3s,2s,1,6
7h,4h,3s,2h,1,6
7h,4h,3s,2d,1,6
7h,4h,3s,2c,1,6
7h,4h,3h,2s,1,6
7h,4h,3h,2h,1,6
7h,4h,3h,2d,1,6
7h,4h,3h,2c,1,6
7h,4h,3d,2s,1,6
7h,4h,3d,2h,1,6
7h,4h,3d,2d,1,6
7h,4h,3d,2c,1,6
7h,4h,3c,2s,1,6
7h,4h,3c,2h,1,6
7h,4h,3c,2d,1,6
7h,4h,3c,2c,1,6
7h,4d,3s,2s,1,6
7h,4d,3s,2h,1,6
7h,4d,3s,2d,1,6
7h,4d,3s,2c,1,6
7h,4d,3h,2s,1,6
7h,4d,3h,2h,1,6
7h,4d,3h,2d,1,6
7h,4d,3h,2c,1,6
7h,4d,3d,2s,1,6
7h,4d,3d,2h,1,6
7h,4d,3d,2d,1,6
7h,4d,3d,2c,1,6
7h,4d,3c,2s,1,6
7h,4d,3c,2h,1,6
7h,4d,3c,2d,1,6
7h,4d,3c,2c,1,6
7h,4c,3s,2s,1,6
7h,4c,3s,2h,1,6
7h,4c,3s,2d,1,6
7h,4c,3s,2c,1,6
7h,4c,3h,2s,1,6
7h,4c,3h,2h,1,6
7h,4c,3h,2d,1,6
7h,4c,3h,2c,1,6
7h,4c,3d,2s,1,6
7h,4c,3d,2h,1,6
7h,4c,3d,2d,1,6
7h,4c,3d,2c,1,6
7h,4c,3c,2s,1,6
7h,4c,3c,2h,1,6
7h,4c,3c,2d,1,6
7h,4c,3c,2c,1,6
7d,4s,3s,2s,1,6
7d,4s,3s,2h,1,6
7d,4s,3s,2d,1,6
7d,4s,3s,2c,1,6
7d,4s,3h,2s,1,6
7d,4s,3h,2h,1,6
7d,4s,3h,2d,1,6
7d,4s,3h,2c,1,6
7d,4s,3d,2s,1,6
7d,4s,3d,2h,1,6
7d,4s,3d,2d,1,6
7d,4s,3d,2c,1,6
7d,4s,3c,2s,1,6
7d,4s,3c,2h,1,6
7d,4s,3c,2d,1,6
7d,4s,3c,2c,1,6
7d,4h,3s,2s,1,6
7d,4h,3s,2h,1,6
7d,4h,3s,2d,1,6
7d,4h,3s,2c,1,6
7d,4h,3h,2s,1,6
7d,4h,3h,2h,1,6
7d,4h,3h,2d,1,6
7d,4h,3h,2c,1,6
7d,4h,3d,2s,1,6
7d,4h,3d,2h,1,6
7d,4h,3d,2d,1,6
7d,4h,3d,2c,1,6
7d,4h,3c,2s,1,6
7d,4h,3c,2h,1,6
7d,4h,3c,2d,1,6
7d,4h,3c,2c,1,6
7d,4d,3s,2s,1,6
7d,4d,3s,2h,1,6
7d,4d,3s,2d,1,6
7d,4d,3s,2c,1,6
7d,4d,3h,2s,1,6
7d,4d,3h,2h,1,6
7d,4d,3h,2d,1,6
7d,4d,3h,2c,1,6
7d,4d,3d,2s,1,6
7d,4d,3d,2h,1,6
7d,4d,3d,2d,1,6
7d,4d,3d,2c,1,6
7d,4d,3c,2s,1,6
7d,4d,3c,2h,1,6
7d,4d,3c,2d,1,6
7d,4d,3c,2c,1,6
7d,4c,3s,2s,1,6
7d,4c,3s,2h,1,6
7d,4c,3s,2d,1,6
7d,4c,3s,2c,1,6
7d,4c,3h,2s,1,6
7d,4c,3h,2h,1,6
7d,4c,3h,2d,1,6
7d,4c,3h,2c,1,6
7d,4c,3d,2s,1,6
7d,4c,3d,2h,1,6
7d,4c,3d,2d,1,6
7d,4c,3d,2c,1,6
7d,4c,3c,2s,1,6
7d,4c,3c,2h,1,6
7d,4c,3c,2d,1,6
7d,4c,3c,2c,1,6
7c,4s,3s,2s,1,6
7c,4s,3s,2h,1,6
7c,4s,3s,2d,1,6
7c,4s,3s,2c,1,6
7c,4s,3h,2s,1,6
7c,4s,3h,2h,1,6
7c,4s,3h,2d,1,6
7c,4s,3h,2c,1,6
7c,4s,3d,2s,1,6
7c,4s,3d,2h,1,6
7c,4s,3d,2d,1,6
7c,4s,3d,2c,1,6
7c,4s,3c,2s,1,6
7c,4s,3c,2h,1,6
7c,4s,3c,2d,1,6
7c,4s,3c,2c,1,6
7c,4h,3s,2s,1,6
7c,4h,3s,2h,1,6
7c,4h,3s,2d,1,6
7c,4h,3s,2c,1,6
7c,4h,3h,2s,1,6
7c,4h,3h,2h,1,6
7c,4h,3h,2d,1,6
7c,4h,3h,2c,1,6
7c,4h,3d,2s,1,6
7c,4h,3d,2h,1,6
7c,4h,3d,2d,1,6
7c,4h,3d,2c,1,6
7c,4h,3c,2s,1,6
7c,4h,3c,2h,1,6
7c,4h,3c,2d,1,6
7c,4h,3c,2c,1,6
7c,4d,3s,2s,1,6
7c,4d,3s,2h,1,6
7c,4d,3s,2d,1,6
7c,4d,3s,2c,1,6
7c,4d,3h,2s,1,6
7c,4d,3h,2h,1,6
7c,4d,3h,2d,1,6
7c,4d,3h,2c,1,6
7c,4d,3d,2s,1,6
7c,4d,3d,2h,1,6
7c,4d,3d,2d,1,6
7c,4d,3d,2c,1,6
7c,4d,3c,2s,1,6
7c,4d,3c,2h,1,6
7c,4d,3c,2d,1,6
7c,4d,3c,2c,1,6
7c,4c,3s,2s,1,6
7c,4c,3s,2h,1,6
7c,4c,3s,2d,1,6
7c,4c,3s,2c,1,6
7c,4c,3h,2s,1,6
7c,4c,3h,2h,1,6
7c,4c,3h,2d,1,6
7c,4c,3h,2c,1,6
7c,4c,3d,2s,1,6
7c,4c,3d,2h,1,6
7c,4c,3d,2d,1,6
7c,4c,3d,2c,1,6
7c,4c,3c,2s,1,6
7c,4c,3c,2h,1,6
7c,4c,3c,2d,1,6
7c,4c,3c,2c,1,6
7s,5s,3s,2s,1,7
7s,5s,3s,2h,1,7
7s,5s,3s,2d,1,7
7s,5s,3s,2c,1,7
7s,5s,3h,2s,1,7
7s,5s,3h,2h,1,7
7s,5s,3h,2d,1,7
7s,5s,3h,2c,1,7
7s,5s,3d,2s,1,7
7s,5s,3d,2h,1,7
7s,5s,3d,2d,1,7
7s,5s,3d,2c,1,7
7s,5s,3c,2s,1,7
7s,5s,3c,2h,1,7
7s,5s,3c,2d,1,7
7s,5s,3c,2c,1,7
7s,5h,3s,2s,1,7
7s,5h,3s,2h,1,7
7s,5h,3s,2d,1,7
7s,5h,3s,2c,1,7
7s,5h,3h,2s,1,7
7s,5h,3h,2h,1,7
7s,5h,3h,2d,1,7
7s,5h,3h,2c,1,7
7s,5h,3d,2s,1,7
7s,5h,3d,2h,1,7
7s,5h,3d,2d,1,7
7s,5h,3d,2c,1,7
7s,5h,3c,2s,1,7
7s,5h,3c,2h,1,7
7s,5h,3c,2d,1,7
7s,5h,3c,2c,1,7
7s,5d,3s,2s,1,7
7s,5d,3s,2h,1,7
7s,5d,3s,2d,1,7
7s,5d,3s,2c,1,7
7s,5d,3h,2s,1,7
7s,5d,3h,2h,1,7
7s,5d,3h,2d,1,7
7s,5d,3h,2c,1,7
7s,5d,3d,2s,1,7
7s,5d,3d,2h,1,7
7s,5d,3d,2d,1,7
7s,5d,3d,2c,1,7
7s,5d,3c,2s,1,7
7s,5d,3c,2h,1,7
7s,5d,3c,2d,1,7
7s,5d,3c,2c,1,7
7s,5c,3s,2s,1,7
7s,5c,3s,2h,1,7
7s,5c,3s,2d,1,7
7s,5c,3s,2c,1,7
7s,5c,3h,2s,1,7
7s,5c,3h,2h,1,7
7s,5c,3h,2d,1,7
7s,5c,3h,2c,1,7
7s,5c,3d,2s,1,7
7s,5c,3d,2h,1,7
7s,5c,3d,2d,1,7
7s,5c,3d,2c,1,7
7s,5c,3c,2s,1,7
7s,5c,3c,2h,1,7
7s,5c,3c,2d,1,7
7s,5c,3c,2c,1,7
7h,5s,3s,2s,1,7
7h,5s,3s,2h,1,7
7h,5s,3s,2d,1,7
7h,5s,3s,2c,1,7
7h,5s,3h,2s,1,7
7h,5s,3h,2h,1,7
7h,5s,3h,2d,1,7
7h,5s,3h,2c,1,7
7h,5s,3d,2s,1,7
7h,5s,3d,2h,1,7
7h,5s,3d,2d,1,7
7h,5s,3d,2c,1,7
7h,5s,3c,2s,1,7
7h,5s,3c,2h,1,7
7h,5s,3c,2d,1,7
7h,5s,3c,2c,1,7
7h,5h,3s,2s,1,7
7h,5h,3s,2h,1,7
7h,5h,3s,2d,1,7
7h,5h,3s,2c,1,7
7h,5h,3h,2s,1,7
7h,5h,3h,2h,1,7
7h,5h,3h,2d,1,7
7h,5h,3h,2c,1,7
7h,5h,3d,2s,1,7
7h,5h,3d,2h,1,7
7h,5h,3d,2d,1,7
7h,5h,3d,2c,1,7
7h,5h,3c,2s,1,7
7h,5h,3c,2h,1,7
7h,5h,3c,2d,1,7
7h,5h,3c,2c,1,7
7h,5d,3s,2s,1,7
7h,5d,3s,2h,1,7
7h,5d,3s,2d,1,7
7h,5d,3s,2c,1,7
7h,5d,3h,2s,1,7
7h,5d,3h,2h,1,7
7h,5d,3h,2d,1,7
7h,5d,3h,2c,1,7
7h,5d,3d,2s,1,7
7h,5d,3d,2h,1,7
7h,5d,3d,2d,1,7
7h,5d,3d,2c,1,7
7h,5d,3c,2s,1,7
7h,5d,3c,2h,1,7
7h,5d,3c,2d,1,7
7h,5d,3c,2c,1,7
7h,5c,3s,2s,1,7
7h,5c,3s,2h,1,7
7h,5c,3s,2d,1,7
7h,5c,3s,2c,1,7
7h,5c,3h,2s,1,7
7h,5c,3h,2h,1,7
7h,5c,3h,2d,1,7
7h,5c,3h,2c,1,7
7h,5c,3d,2s,1,7
7h,5c,3d,2h,1,7
7h,5c,3d,2d,1,7
7h,5c,3d,2c,1,7
7h,5c,3c,2s,1,7
7h,5c,3c,2h,1,7
7h,5c,3c,2d,1,7
7h,5c,3c,2c,1,7
7d,5s,3s,2s,1,7
7d,5s,3s,2h,1,7
7d,5s,3s,2d,1,7
7d,5s,3s,2c,1,7
7d,5s,3h,2s,1,7
7d,5s,3h,2h,1,7
7d,5s,3h,2d,1,7
7d,5s,3h,2c,1,7
7d,5s,3d,2s,1,7
7d,5s,3d,2h,1,7
7d,5s,3d,2d,1,7
7d,5s,3d,2c,1,7
7d,5s,3c,2s,1,7
7d,5s,3c,2h,1,7
7d,5s,3c,2d,1,7
7d,5s,3c,2c,1,7
7d,5h,3s,2s,1,7
7d,5h,3s,2h,1,7
7d,5h,3s,2d,1,7
7d,5h,3s,2c,1,7
7d,5h,3h,2s,1,7
7d,5h,3h,2h,1,7
7d,5h,3h,2d,1,7
7d,5h,3h,2c,1,7
7d,5h,3d,2s,1,7
7d,5h,3d,2h,1,7
7d,5h,3d,2d,1,7
7d,5h,3d,2c,1,7
7d,5h,3c,2s,1,7
7d,5h,3c,2h,1,7
7d,5h,3c,2d,1,7
7d,5h,3c,2c,1,7
7d,5d,3s,2s,1,7
7d,5d,3s,2h,1,7
7d,5d,3s,2d,1,7
7d,5d,3s,2c,1,7
7d,5d,3h,2s,1,7
7d,5d,3h,2h,1,7
7d,5d,3h,2d,1,7
7d,5d,3h,2c,1,7
7d,5d,3d,2s,1,7
7d,5d,3d,2h,1,7
7d,5d,3d,2d,1,7
7d,5d,3d,2c,1,7
7d,5d,3c,2s,1,7
7d,5d,3c,2h,1,7
7d,5d,3c,2d,1,7
7d,5d,3c,2c,1,7
7d,5c,3s,2s,1,7
7d,5c,3s,2h,1,7
7d,5c,3s,2d,1,7
7d,5c,3s,2c,1,7
7d,5c,3h,2s,1,7
7d,5c,3h,2h,1,7
7d,5c,3h,2d,1,7
7d,5c,3h,2c,1,7
7d,5c,3d,2s,1,7
7d,5c,3d,2h,1,7
7d,5c,3d,2d,1,7
7d,5c,3d,2c,1,7
7d,5c,3c,2s,1,7
7d,5c,3c,2h,1,7
7d,5c,3c,2d,1,7
7d,5c,3c,2c,1,7
7c,5s,3s,2s,1,7
7c,5s,3s,2h,1,7
7c,5s,3s,2d,1,7
7c,5s,3s,2c,1,7
7c,5s,3h,2s,1,7
7c,5s,3h,2h,1,7
7c,5s,3h,2d,1,7
7c,5s,3h,2c,1,7
7c,5s,3d,2s,1,7
7c,5s,3d,2h,1,7
7c,5s,3d,2d,1,7
7c,5s,3d,2c,1,7
7c,5s,3c,2s,1,7
7c,5s,3c,2h,1,7
7c,5s,3c,2d,1,7
7c,5s,3c,2c,1,7
